name,age,position,school,draft_pick,season,games,recs,recYDS,recTDS,rushAttempts,rushYards,rushTDS
Kadarius Toney,22,WR,Florida,20.0,2017,8.0,15.0,152.0,0.0,14.0,120.0,1.0
Kadarius Toney,22,WR,Florida,20.0,2018*,12.0,25.0,260.0,1.0,21.0,240.0,0.0
Kadarius Toney,22,WR,Florida,20.0,2019*,7.0,10.0,194.0,1.0,12.0,59.0,0.0
Kadarius Toney,22,WR,Florida,20.0,2020*,11.0,70.0,984.0,10.0,19.0,161.0,1.0
Kadarius Toney,22,WR,,,,10.0,39.0,420.0,0.0,,,
Rashod Bateman,21,WR,Minnesota,27.0,2018*,13.0,51.0,704.0,6.0,0.0,0.0,0.0
Rashod Bateman,21,WR,Minnesota,27.0,2019*,13.0,60.0,1219.0,11.0,0.0,0.0,0.0
Rashod Bateman,21,WR,Minnesota,27.0,2020,5.0,36.0,472.0,2.0,0.0,0.0,0.0
Rashod Bateman,21,WR,,,,12.0,46.0,515.0,1.0,,,
Elijah Moore,21,WR,Mississippi,34.0,2018,12.0,36.0,398.0,2.0,3.0,8.0,0.0
Elijah Moore,21,WR,Mississippi,34.0,2019,12.0,67.0,850.0,6.0,4.0,-1.0,0.0
Elijah Moore,21,WR,Mississippi,34.0,2020*,8.0,86.0,1193.0,8.0,14.0,64.0,0.0
Elijah Moore,21,WR,,,,11.0,43.0,538.0,5.0,,,
Rondale Moore,21,WR,Purdue,49.0,2018*,13.0,114.0,1258.0,12.0,21.0,213.0,2.0
Rondale Moore,21,WR,Purdue,49.0,2019,4.0,29.0,387.0,2.0,3.0,3.0,0.0
Rondale Moore,21,WR,Purdue,49.0,2020,3.0,35.0,270.0,0.0,6.0,32.0,1.0
Rondale Moore,21,WR,,,,14.0,54.0,435.0,1.0,,,
D'Wayne Eskridge,24,WR,Western Michigan,56.0,2016*,12.0,17.0,121.0,1.0,6.0,60.0,0.0
D'Wayne Eskridge,24,WR,Western Michigan,56.0,2017,12.0,30.0,506.0,3.0,4.0,13.0,0.0
D'Wayne Eskridge,24,WR,Western Michigan,56.0,2018*,11.0,38.0,776.0,3.0,0.0,0.0,0.0
D'Wayne Eskridge,24,WR,Western Michigan,56.0,2019*,4.0,3.0,73.0,0.0,0.0,0.0,0.0
D'Wayne Eskridge,24,WR,Western Michigan,56.0,2020,6.0,34.0,784.0,8.0,1.0,27.0,0.0
D'Wayne Eskridge,24,WR,,,,10.0,10.0,64.0,1.0,,,
Tutu Atwell,21,WR,Louisville,57.0,2018,12.0,24.0,406.0,2.0,1.0,-5.0,0.0
Tutu Atwell,21,WR,Louisville,57.0,2019*,13.0,70.0,1276.0,12.0,8.0,29.0,0.0
Tutu Atwell,21,WR,Louisville,57.0,2020,9.0,46.0,625.0,7.0,2.0,-2.0,1.0
Tutu Atwell,21,WR,,,,8.0,0.0,0.0,0.0,,,
Terrace Marshall Jr.,21,WR,LSU,59.0,2018*,13.0,12.0,192.0,0.0,0.0,0.0,0.0
Terrace Marshall Jr.,21,WR,LSU,59.0,2019*,12.0,46.0,671.0,13.0,0.0,0.0,0.0
Terrace Marshall Jr.,21,WR,LSU,59.0,2020,7.0,48.0,731.0,10.0,0.0,0.0,0.0
Terrace Marshall Jr.,21,WR,,,,13.0,17.0,138.0,0.0,,,
Josh Palmer,21,WR,Tennessee,77.0,2017,12.0,9.0,98.0,0.0,1.0,6.0,0.0
Josh Palmer,21,WR,Tennessee,77.0,2018,12.0,23.0,484.0,2.0,5.0,27.0,1.0
Josh Palmer,21,WR,Tennessee,77.0,2019*,13.0,34.0,457.0,1.0,2.0,4.0,0.0
Josh Palmer,21,WR,Tennessee,77.0,2020,10.0,33.0,475.0,4.0,0.0,0.0,0.0
Josh Palmer,21,WR,,,,17.0,33.0,353.0,4.0,,,
Dyami Brown,21,WR,North Carolina,82.0,2018,10.0,17.0,173.0,1.0,0.0,0.0,0.0
Dyami Brown,21,WR,North Carolina,82.0,2019*,13.0,51.0,1034.0,12.0,1.0,2.0,0.0
Dyami Brown,21,WR,North Carolina,82.0,2020*,11.0,55.0,1099.0,8.0,0.0,0.0,0.0
Dyami Brown,21,WR,,,,15.0,12.0,165.0,0.0,,,
Amari Rodgers,21,WR,Clemson,85.0,2017*,14.0,19.0,123.0,0.0,3.0,-9.0,0.0
Amari Rodgers,21,WR,Clemson,85.0,2018*,15.0,55.0,575.0,4.0,1.0,5.0,0.0
Amari Rodgers,21,WR,Clemson,85.0,2019*,14.0,30.0,426.0,4.0,2.0,50.0,1.0
Amari Rodgers,21,WR,Clemson,85.0,2020*,12.0,77.0,1020.0,7.0,0.0,0.0,0.0
Amari Rodgers,21,WR,,,,16.0,4.0,45.0,0.0,,,
Nico Collins,22,WR,Michigan,89.0,2017*,4.0,3.0,27.0,0.0,0.0,0.0,0.0
Nico Collins,22,WR,Michigan,89.0,2018*,13.0,38.0,632.0,6.0,0.0,0.0,0.0
Nico Collins,22,WR,Michigan,89.0,2019*,12.0,37.0,729.0,7.0,0.0,0.0,0.0
Nico Collins,22,WR,,,,14.0,33.0,446.0,1.0,,,
Anthony Schwartz,21,WR,Auburn,91.0,2018*,13.0,22.0,357.0,2.0,27.0,211.0,5.0
Anthony Schwartz,21,WR,Auburn,91.0,2019*,13.0,41.0,440.0,1.0,11.0,118.0,2.0
Anthony Schwartz,21,WR,Auburn,91.0,2020*,10.0,54.0,636.0,3.0,4.0,-6.0,0.0
Anthony Schwartz,21,WR,,,,14.0,10.0,135.0,1.0,,,
Dez Fitzpatrick,23,WR,Louisville,109.0,2017*,13.0,45.0,699.0,9.0,0.0,0.0,0.0
Dez Fitzpatrick,23,WR,Louisville,109.0,2018,12.0,31.0,422.0,3.0,0.0,0.0,0.0
Dez Fitzpatrick,23,WR,Louisville,109.0,2019*,13.0,35.0,635.0,6.0,0.0,0.0,0.0
Dez Fitzpatrick,23,WR,Louisville,109.0,2020,11.0,43.0,833.0,3.0,0.0,0.0,0.0
Dez Fitzpatrick,23,WR,,,,4.0,5.0,49.0,1.0,,,
Amon-Ra St. Brown,21,WR,USC,112.0,2018,12.0,60.0,750.0,3.0,2.0,9.0,0.0
Amon-Ra St. Brown,21,WR,USC,112.0,2019*,13.0,77.0,1042.0,6.0,7.0,60.0,1.0
Amon-Ra St. Brown,21,WR,USC,112.0,2020,6.0,41.0,478.0,7.0,0.0,0.0,0.0
Amon-Ra St. Brown,21,WR,,,,17.0,90.0,912.0,5.0,,,
Jaelon Darden,22,WR,North Texas,129.0,2017*,14.0,32.0,281.0,3.0,1.0,1.0,0.0
Jaelon Darden,22,WR,North Texas,129.0,2018*,13.0,48.0,575.0,4.0,3.0,16.0,0.0
Jaelon Darden,22,WR,North Texas,129.0,2019,12.0,76.0,736.0,12.0,2.0,13.0,0.0
Jaelon Darden,22,WR,North Texas,129.0,2020*,9.0,74.0,1190.0,19.0,1.0,-3.0,0.0
Jaelon Darden,22,WR,,,,9.0,6.0,43.0,0.0,,,
Tylan Wallace,22,WR,Oklahoma St.,131.0,2017*,13.0,7.0,118.0,0.0,0.0,0.0,0.0
Tylan Wallace,22,WR,Oklahoma St.,131.0,2018*,13.0,86.0,1491.0,12.0,1.0,6.0,1.0
Tylan Wallace,22,WR,Oklahoma St.,131.0,2019*,9.0,53.0,903.0,8.0,1.0,0.0,0.0
Tylan Wallace,22,WR,Oklahoma St.,131.0,2020*,10.0,59.0,922.0,6.0,1.0,7.0,0.0
Tylan Wallace,22,WR,,,,17.0,2.0,23.0,0.0,,,
Jacob Harris,24,WR,Central Florida,141.0,2018*,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Harris,24,WR,Central Florida,141.0,2019*,13.0,19.0,448.0,1.0,0.0,0.0,0.0
Jacob Harris,24,WR,Central Florida,141.0,2020*,10.0,30.0,539.0,8.0,0.0,0.0,0.0
Jacob Harris,24,WR,,,,9.0,0.0,0.0,0.0,,,
Ihmir Smith-Marsette,22,WR,Iowa,157.0,2017*,12.0,18.0,187.0,2.0,7.0,41.0,0.0
Ihmir Smith-Marsette,22,WR,Iowa,157.0,2018*,12.0,23.0,361.0,3.0,9.0,71.0,0.0
Ihmir Smith-Marsette,22,WR,Iowa,157.0,2019*,13.0,44.0,722.0,5.0,11.0,108.0,3.0
Ihmir Smith-Marsette,22,WR,Iowa,157.0,2020,7.0,25.0,345.0,3.0,7.0,54.0,1.0
Ihmir Smith-Marsette,22,WR,,,,8.0,5.0,116.0,2.0,,,
Simi Fehoko,23,WR,Stanford,179.0,2018*,3.0,1.0,6.0,0.0,0.0,0.0,0.0
Simi Fehoko,23,WR,Stanford,179.0,2019,12.0,24.0,566.0,6.0,0.0,0.0,0.0
Simi Fehoko,23,WR,Stanford,179.0,2020,6.0,37.0,574.0,3.0,1.0,-1.0,0.0
Simi Fehoko,23,WR,,,,5.0,0.0,0.0,0.0,,,
Cornell Powell,23,WR,Clemson,181.0,2016*,9.0,12.0,87.0,0.0,0.0,0.0,0.0
Cornell Powell,23,WR,Clemson,181.0,2017*,14.0,8.0,57.0,1.0,0.0,0.0,0.0
Cornell Powell,23,WR,Clemson,181.0,2018*,4.0,5.0,63.0,0.0,0.0,0.0,0.0
Cornell Powell,23,WR,Clemson,181.0,2019*,15.0,15.0,122.0,2.0,0.0,0.0,0.0
Cornell Powell,23,WR,Clemson,181.0,2020*,12.0,53.0,882.0,7.0,0.0,0.0,0.0
Cornell Powell,23,WR,,,,,,,,,,
Frank Darby,23,WR,Arizona St.,187.0,2017*,10.0,9.0,234.0,2.0,1.0,21.0,1.0
Frank Darby,23,WR,Arizona St.,187.0,2018*,13.0,21.0,421.0,2.0,0.0,0.0,0.0
Frank Darby,23,WR,Arizona St.,187.0,2019*,13.0,31.0,616.0,8.0,0.0,0.0,0.0
Frank Darby,23,WR,Arizona St.,187.0,2020,4.0,6.0,46.0,1.0,0.0,0.0,0.0
Frank Darby,23,WR,,,,10.0,1.0,14.0,0.0,,,
Marquez Stevenson,23,WR,Houston,203.0,2016*,2.0,0.0,36.0,0.0,0.0,0.0,0.0
Marquez Stevenson,23,WR,Houston,203.0,2018*,13.0,75.0,1019.0,9.0,14.0,126.0,2.0
Marquez Stevenson,23,WR,Houston,203.0,2019,12.0,52.0,907.0,9.0,9.0,89.0,0.0
Marquez Stevenson,23,WR,Houston,203.0,2020*,5.0,20.0,307.0,4.0,3.0,16.0,0.0
Marquez Stevenson,23,WR,,,,,,,,,,
Shi Smith,22,WR,South Carolina,204.0,2017*,12.0,29.0,409.0,3.0,0.0,0.0,0.0
Shi Smith,22,WR,South Carolina,204.0,2018*,12.0,45.0,673.0,4.0,0.0,0.0,0.0
Shi Smith,22,WR,South Carolina,204.0,2019,10.0,43.0,489.0,2.0,3.0,8.0,0.0
Shi Smith,22,WR,South Carolina,204.0,2020,9.0,57.0,633.0,4.0,6.0,6.0,0.0
Shi Smith,22,WR,,,,6.0,6.0,104.0,0.0,,,
Racey McMath,22,WR,LSU,205.0,2017*,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Racey McMath,22,WR,LSU,205.0,2018*,12.0,2.0,42.0,0.0,0.0,0.0,0.0
Racey McMath,22,WR,LSU,205.0,2019*,14.0,17.0,285.0,3.0,0.0,0.0,0.0
Racey McMath,22,WR,LSU,205.0,2020,6.0,14.0,195.0,1.0,0.0,0.0,0.0
Racey McMath,22,WR,,,,9.0,2.0,8.0,0.0,,,
Jalen Camp,23,WR,Georgia Tech,209.0,2016*,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Camp,23,WR,Georgia Tech,209.0,2017,11.0,1.0,49.0,0.0,0.0,0.0,0.0
Jalen Camp,23,WR,Georgia Tech,209.0,2018*,12.0,11.0,186.0,0.0,1.0,3.0,0.0
Jalen Camp,23,WR,Georgia Tech,209.0,2019,6.0,7.0,134.0,1.0,0.0,0.0,0.0
Jalen Camp,23,WR,Georgia Tech,209.0,2020,10.0,29.0,439.0,4.0,0.0,0.0,0.0
Jalen Camp,23,WR,,,,3.0,0.0,0.0,0.0,,,
Seth Williams,21,WR,Auburn,219.0,2018*,13.0,26.0,534.0,5.0,0.0,0.0,0.0
Seth Williams,21,WR,Auburn,219.0,2019*,12.0,59.0,830.0,8.0,0.0,0.0,0.0
Seth Williams,21,WR,Auburn,219.0,2020*,11.0,47.0,760.0,4.0,0.0,0.0,0.0
Seth Williams,21,WR,,,,2.0,1.0,34.0,0.0,,,
Dazz Newsome,22,WR,North Carolina,221.0,2017,9.0,18.0,227.0,0.0,8.0,52.0,0.0
Dazz Newsome,22,WR,North Carolina,221.0,2018,11.0,44.0,506.0,2.0,7.0,96.0,1.0
Dazz Newsome,22,WR,North Carolina,221.0,2019*,12.0,72.0,1018.0,10.0,3.0,9.0,0.0
Dazz Newsome,22,WR,North Carolina,221.0,2020*,12.0,54.0,684.0,6.0,2.0,21.0,1.0
Dazz Newsome,22,WR,,,,3.0,2.0,23.0,0.0,,,
Mike Strachan,24,WR,Charleston (WV),229.0,2017,9.0,18.0,227.0,0.0,8.0,52.0,0.0
Mike Strachan,24,WR,Charleston (WV),229.0,2018,11.0,44.0,506.0,2.0,7.0,96.0,1.0
Mike Strachan,24,WR,Charleston (WV),229.0,2019*,12.0,72.0,1018.0,10.0,3.0,9.0,0.0
Mike Strachan,24,WR,Charleston (WV),229.0,2020*,12.0,54.0,684.0,6.0,2.0,21.0,1.0
Mike Strachan,24,WR,,,,6.0,2.0,26.0,0.0,,,
Tre Nixon,23,WR,Central Florida,242.0,2017,10.0,1.0,19.0,0.0,0.0,0.0,0.0
Tre Nixon,23,WR,Central Florida,242.0,2018*,13.0,40.0,562.0,4.0,0.0,0.0,0.0
Tre Nixon,23,WR,Central Florida,242.0,2019*,13.0,49.0,830.0,7.0,0.0,0.0,0.0
Tre Nixon,23,WR,Central Florida,242.0,2020*,4.0,19.0,260.0,2.0,0.0,0.0,0.0
Tre Nixon,23,WR,,,,,,,,,,
Ben Skowronek,24,WR,Notre Dame,249.0,2016*,13.0,8.0,70.0,0.0,0.0,0.0,0.0
Ben Skowronek,24,WR,Notre Dame,249.0,2017*,13.0,45.0,644.0,5.0,0.0,0.0,0.0
Ben Skowronek,24,WR,Notre Dame,249.0,2018*,14.0,45.0,562.0,3.0,0.0,0.0,0.0
Ben Skowronek,24,WR,Notre Dame,249.0,2019,3.0,12.0,141.0,0.0,0.0,0.0,0.0
Ben Skowronek,24,WR,Notre Dame,249.0,2020*,11.0,29.0,439.0,5.0,2.0,17.0,1.0
Ben Skowronek,24,WR,,,,14.0,11.0,133.0,0.0,,,
Kawaan Baker,23,WR,South Alabama,255.0,2017,10.0,7.0,102.0,1.0,0.0,0.0,0.0
Kawaan Baker,23,WR,South Alabama,255.0,2018,12.0,33.0,494.0,4.0,59.0,251.0,9.0
Kawaan Baker,23,WR,South Alabama,255.0,2019,12.0,35.0,574.0,3.0,20.0,83.0,2.0
Kawaan Baker,23,WR,South Alabama,255.0,2020,11.0,51.0,659.0,8.0,13.0,42.0,0.0
Kawaan Baker,23,WR,,,,,,,,,,
Dax Milne,22,WR,BYU,258.0,2018*,10.0,10.0,69.0,1.0,9.0,23.0,0.0
Dax Milne,22,WR,BYU,258.0,2019*,13.0,21.0,285.0,2.0,4.0,16.0,0.0
Dax Milne,22,WR,BYU,258.0,2020*,12.0,70.0,1188.0,8.0,11.0,67.0,0.0
Dax Milne,22,WR,,,,13.0,9.0,83.0,0.0,,,
Drake London,21,WR,USC,8.0,2019*,13.0,39.0,567.0,5.0,0.0,0.0,0.0
Drake London,21,WR,USC,8.0,2020,6.0,33.0,502.0,3.0,0.0,0.0,0.0
Drake London,21,WR,USC,8.0,2021,8.0,88.0,1084.0,7.0,1.0,2.0,0.0
Drake London,21,WR,,,,17.0,72.0,866.0,4.0,,,
Garrett Wilson,22,WR,Ohio St.,10.0,2019*,14.0,30.0,432.0,5.0,0.0,0.0,0.0
Garrett Wilson,22,WR,Ohio St.,10.0,2020*,8.0,43.0,723.0,6.0,2.0,67.0,0.0
Garrett Wilson,22,WR,Ohio St.,10.0,2021*,11.0,70.0,1058.0,12.0,4.0,76.0,1.0
Garrett Wilson,22,WR,,,,17.0,83.0,1103.0,4.0,,,
Chris Olave,22,WR,Ohio St.,11.0,2018*,14.0,12.0,197.0,3.0,0.0,0.0,0.0
Chris Olave,22,WR,Ohio St.,11.0,2019*,14.0,49.0,849.0,12.0,2.0,5.0,0.0
Chris Olave,22,WR,Ohio St.,11.0,2020*,7.0,50.0,729.0,7.0,1.0,0.0,0.0
Chris Olave,22,WR,Ohio St.,11.0,2021*,12.0,65.0,936.0,13.0,0.0,0.0,0.0
Chris Olave,22,WR,,,,15.0,72.0,1042.0,4.0,,,
Jameson Williams,21,WR,Alabama,12.0,2019*,11.0,6.0,112.0,1.0,0.0,0.0,0.0
Jameson Williams,21,WR,Alabama,12.0,2020*,8.0,9.0,154.0,2.0,0.0,0.0,0.0
Jameson Williams,21,WR,Alabama,12.0,2021*,15.0,79.0,1572.0,15.0,3.0,23.0,0.0
Jameson Williams,21,WR,,,,6.0,1.0,41.0,1.0,,,
Jahan Dotson,22,WR,Penn St.,16.0,2018*,8.0,13.0,203.0,0.0,0.0,0.0,0.0
Jahan Dotson,22,WR,Penn St.,16.0,2019*,13.0,27.0,488.0,5.0,2.0,0.0,0.0
Jahan Dotson,22,WR,Penn St.,16.0,2020,9.0,52.0,884.0,8.0,0.0,0.0,0.0
Jahan Dotson,22,WR,Penn St.,16.0,2021*,12.0,91.0,1182.0,12.0,6.0,18.0,1.0
Jahan Dotson,22,WR,,,,12.0,35.0,523.0,7.0,,,
Treylon Burks,22,WR,Arkansas,18.0,2019,11.0,29.0,475.0,0.0,9.0,35.0,0.0
Treylon Burks,22,WR,Arkansas,18.0,2020,9.0,51.0,820.0,7.0,15.0,75.0,0.0
Treylon Burks,22,WR,Arkansas,18.0,2021*,12.0,66.0,1104.0,11.0,14.0,112.0,1.0
Treylon Burks,22,WR,,,,11.0,33.0,444.0,1.0,,,
Christian Watson,23,WR,,,,14.0,41.0,611.0,7.0,,,
Wan'Dale Robinson,21,WR,Kentucky,43.0,2019,10.0,40.0,453.0,2.0,88.0,340.0,3.0
Wan'Dale Robinson,21,WR,Kentucky,43.0,2020,8.0,51.0,461.0,1.0,46.0,240.0,1.0
Wan'Dale Robinson,21,WR,Kentucky,43.0,2021*,13.0,104.0,1334.0,7.0,7.0,111.0,0.0
Wan'Dale Robinson,21,WR,,,,6.0,23.0,227.0,1.0,,,
John Metchie,22,WR,Alabama,44.0,2019*,13.0,4.0,23.0,0.0,0.0,0.0,0.0
John Metchie,22,WR,Alabama,44.0,2020*,13.0,55.0,916.0,6.0,0.0,0.0,0.0
John Metchie,22,WR,Alabama,44.0,2021*,13.0,96.0,1142.0,8.0,1.0,8.0,0.0
John Metchie,22,WR,,,,16.0,16.0,158.0,0.0,,,
Tyquan Thornton,21,WR,Baylor,50.0,2018*,13.0,20.0,354.0,3.0,2.0,2.0,0.0
Tyquan Thornton,21,WR,Baylor,50.0,2019*,14.0,45.0,782.0,5.0,0.0,0.0,0.0
Tyquan Thornton,21,WR,Baylor,50.0,2020,6.0,16.0,158.0,1.0,0.0,0.0,0.0
Tyquan Thornton,21,WR,Baylor,50.0,2021*,14.0,62.0,948.0,10.0,1.0,-11.0,0.0
Tyquan Thornton,21,WR,,,,13.0,22.0,247.0,2.0,,,
George Pickens,21,WR,Georgia,52.0,2019*,14.0,49.0,727.0,8.0,0.0,0.0,0.0
George Pickens,21,WR,Georgia,52.0,2020*,8.0,36.0,513.0,6.0,0.0,0.0,0.0
George Pickens,21,WR,Georgia,52.0,2021*,4.0,5.0,107.0,0.0,0.0,0.0,0.0
George Pickens,21,WR,,,,17.0,52.0,801.0,4.0,,,
Alec Pierce,22,WR,Cincinnati,53.0,2018*,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Alec Pierce,22,WR,Cincinnati,53.0,2019*,14.0,37.0,652.0,2.0,0.0,0.0,0.0
Alec Pierce,22,WR,Cincinnati,53.0,2020*,6.0,17.0,315.0,3.0,0.0,0.0,0.0
Alec Pierce,22,WR,Cincinnati,53.0,2021*,14.0,52.0,884.0,7.0,0.0,0.0,0.0
Alec Pierce,22,WR,,,,16.0,41.0,593.0,2.0,,,
Skyy Moore,21,WR,Western Michigan,54.0,2019*,13.0,51.0,802.0,3.0,1.0,2.0,1.0
Skyy Moore,21,WR,Western Michigan,54.0,2020,5.0,25.0,388.0,3.0,1.0,0.0,0.0
Skyy Moore,21,WR,Western Michigan,54.0,2021*,12.0,95.0,1292.0,9.0,1.0,10.0,0.0
Skyy Moore,21,WR,,,,16.0,22.0,250.0,0.0,,,
Velus Jones Jr.,25,WR,Tennessee,71.0,2016*,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Velus Jones Jr.,25,WR,Tennessee,71.0,2017*,14.0,6.0,46.0,0.0,5.0,15.0,0.0
Velus Jones Jr.,25,WR,Tennessee,71.0,2018,12.0,24.0,266.0,1.0,6.0,13.0,1.0
Velus Jones Jr.,25,WR,Tennessee,71.0,2019*,12.0,6.0,35.0,0.0,0.0,0.0,0.0
Velus Jones Jr.,25,WR,Tennessee,71.0,2020,10.0,22.0,280.0,3.0,3.0,16.0,0.0
Velus Jones Jr.,25,WR,Tennessee,71.0,2021*,13.0,62.0,807.0,7.0,1.0,15.0,0.0
Velus Jones Jr.,25,WR,,,,,,,,,,
Jalen Tolbert,23,WR,South Alabama,88.0,2018,12.0,5.0,60.0,0.0,0.0,0.0,0.0
Jalen Tolbert,23,WR,South Alabama,88.0,2019,12.0,27.0,521.0,6.0,0.0,0.0,0.0
Jalen Tolbert,23,WR,South Alabama,88.0,2020,11.0,64.0,1085.0,8.0,0.0,0.0,0.0
Jalen Tolbert,23,WR,South Alabama,88.0,2021,12.0,82.0,1474.0,8.0,0.0,0.0,0.0
Jalen Tolbert,23,WR,,,,8.0,2.0,12.0,0.0,,,
David Bell,21,WR,Purdue,99.0,2019,12.0,86.0,1035.0,7.0,3.0,12.0,1.0
David Bell,21,WR,Purdue,99.0,2020,6.0,53.0,625.0,8.0,0.0,0.0,0.0
David Bell,21,WR,Purdue,99.0,2021*,11.0,93.0,1286.0,6.0,3.0,39.0,0.0
David Bell,21,WR,,,,16.0,24.0,214.0,0.0,,,
Danny Gray,23,WR,SMU,105.0,2020,8.0,33.0,448.0,4.0,3.0,30.0,2.0
Danny Gray,23,WR,SMU,105.0,2021,10.0,49.0,803.0,9.0,3.0,40.0,0.0
Danny Gray,23,WR,,,,,,,,,,
Erik Ezukanma,22,WR,Texas Tech,125.0,2018,2.0,2.0,48.0,1.0,0.0,0.0,0.0
Erik Ezukanma,22,WR,Texas Tech,125.0,2019,12.0,42.0,664.0,4.0,0.0,0.0,0.0
Erik Ezukanma,22,WR,Texas Tech,125.0,2020,10.0,46.0,748.0,6.0,0.0,0.0,0.0
Erik Ezukanma,22,WR,Texas Tech,125.0,2021*,11.0,48.0,705.0,4.0,10.0,138.0,2.0
Erik Ezukanma,22,WR,,,,,,,,,,
Romeo Doubs,22,WR,Nevada,132.0,2018*,13.0,43.0,562.0,2.0,0.0,0.0,0.0
Romeo Doubs,22,WR,Nevada,132.0,2019*,11.0,44.0,649.0,4.0,1.0,-1.0,0.0
Romeo Doubs,22,WR,Nevada,132.0,2020*,9.0,58.0,1002.0,9.0,1.0,-4.0,0.0
Romeo Doubs,22,WR,Nevada,132.0,2021*,11.0,80.0,1109.0,11.0,1.0,4.0,0.0
Romeo Doubs,22,WR,,,,13.0,42.0,425.0,3.0,,,
Calvin Austin III,23,WR,Memphis,138.0,2018*,9.0,2.0,24.0,0.0,1.0,83.0,1.0
Calvin Austin III,23,WR,Memphis,138.0,2019*,13.0,17.0,315.0,3.0,4.0,3.0,1.0
Calvin Austin III,23,WR,Memphis,138.0,2020*,11.0,63.0,1053.0,11.0,2.0,14.0,0.0
Calvin Austin III,23,WR,Memphis,138.0,2021,12.0,74.0,1149.0,8.0,1.0,69.0,1.0
Calvin Austin III,23,WR,,,,17.0,17.0,180.0,1.0,,,
Khalil Shakir,22,WR,Boise St.,148.0,2018,10.0,16.0,170.0,1.0,14.0,70.0,1.0
Khalil Shakir,22,WR,Boise St.,148.0,2019*,14.0,63.0,872.0,6.0,19.0,66.0,3.0
Khalil Shakir,22,WR,Boise St.,148.0,2020,7.0,52.0,719.0,6.0,17.0,148.0,0.0
Khalil Shakir,22,WR,Boise St.,148.0,2021,12.0,77.0,1117.0,7.0,21.0,130.0,0.0
Khalil Shakir,22,WR,,,,14.0,10.0,161.0,1.0,,,
Montrell Washington,23,WR,,,,,,,,,,
Kyle Philips,23,WR,UCLA,163.0,2018,5.0,6.0,31.0,0.0,0.0,0.0,0.0
Kyle Philips,23,WR,UCLA,163.0,2019,12.0,60.0,681.0,5.0,1.0,7.0,0.0
Kyle Philips,23,WR,UCLA,163.0,2020,7.0,38.0,370.0,2.0,4.0,40.0,0.0
Kyle Philips,23,WR,UCLA,163.0,2021,11.0,59.0,739.0,10.0,0.0,0.0,0.0
Kyle Philips,23,WR,,,,4.0,8.0,78.0,0.0,,,
Jalen Nailor,23,WR,Michigan St.,191.0,2018*,8.0,8.0,138.0,2.0,9.0,128.0,1.0
Jalen Nailor,23,WR,Michigan St.,191.0,2019*,4.0,15.0,106.0,0.0,5.0,27.0,0.0
Jalen Nailor,23,WR,Michigan St.,191.0,2020,7.0,26.0,515.0,4.0,2.0,11.0,0.0
Jalen Nailor,23,WR,Michigan St.,191.0,2021*,9.0,37.0,694.0,6.0,1.0,-3.0,0.0
Jalen Nailor,23,WR,,,,15.0,9.0,179.0,1.0,,,
Michael Woods II,22,WR,,,,10.0,5.0,45.0,0.0,,,
Bo Melton,23,WR,Rutgers,229.0,2017,12.0,4.0,83.0,0.0,0.0,0.0,0.0
Bo Melton,23,WR,Rutgers,229.0,2018,12.0,28.0,245.0,0.0,6.0,23.0,0.0
Bo Melton,23,WR,Rutgers,229.0,2019,12.0,30.0,427.0,2.0,4.0,22.0,0.0
Bo Melton,23,WR,Rutgers,229.0,2020,9.0,47.0,638.0,6.0,6.0,69.0,2.0
Bo Melton,23,WR,Rutgers,229.0,2021*,11.0,55.0,618.0,3.0,9.0,51.0,0.0
Bo Melton,23,WR,,,,5.0,16.0,218.0,1.0,,,
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2017,12.0,4.0,83.0,0.0,0.0,0.0,0.0
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2018,12.0,28.0,245.0,0.0,6.0,23.0,0.0
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2019,12.0,30.0,427.0,2.0,4.0,22.0,0.0
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2020,9.0,47.0,638.0,6.0,6.0,69.0,2.0
Dareke Young,23,WR,Lenoir-Rhyne,233.0,2021*,11.0,55.0,618.0,3.0,9.0,51.0,0.0
Dareke Young,23,WR,,,,13.0,2.0,24.0,0.0,,,
Samori Toure,24,WR,Nebraska,258.0,2021,12.0,46.0,898.0,5.0,8.0,63.0,1.0
Samori Toure,24,WR,,,,11.0,5.0,82.0,1.0,,,
Jaxon Smith-Njigba,21,WR,Ohio St.,20.0,2020*,7.0,10.0,49.0,1.0,0.0,0.0,0.0
Jaxon Smith-Njigba,21,WR,Ohio St.,20.0,2021*,13.0,95.0,1606.0,9.0,0.0,0.0,0.0
Jaxon Smith-Njigba,21,WR,Ohio St.,20.0,2022*,3.0,5.0,43.0,0.0,0.0,0.0,0.0
Jaxon Smith-Njigba,21,WR,,,,17.0,63.0,628.0,4.0,,,
Quentin Johnston,22,WR,TCU,21.0,2020,9.0,22.0,487.0,2.0,3.0,3.0,2.0
